"","x"
"V255",-3.01341980239135
"V256",-2.17611712824088
"V257",0.997017564102725
"V258",-1.24364717938306
"V259",1.69165849206552
"V260",2.09956148934283
"V261",-1.51509889792616
"V262",-1.09460234666451
"V263",-0.44078014446388
"V264",1.33879876496048
"V265",-2.60971620226041
"V266",3.45439733958528
"V267",1.31819410154321
"V268",8.621246987927
"V269",1.77025335194194
"V270",2.35694468985439
"V271",8.53977385646786
"V272",-4.4593513582832
"V273",-2.30171566531515
"V274",-2.2531738635904
"V275",-0.958830819836313
"V276",0.866238614483629
"V277",4.69138080811487
"V278",4.1611822443514
"V279",-0.639760550728306
"V280",-0.317485505497565
"V281",4.98952620201031
"V282",-1.08314866995054
"V283",0.426219231737097
"V284",-0.0726038032929232
"V285",0.0388091474053884
"V286",0.247520201379761
"V287",2.80290520334323
"V288",-2.36155148832205
"V289",1.11310637767395
"V290",-1.20990727372638
"V291",1.02361216847987
"V292",-3.79814036145837
"V293",1.22752696948498
"V294",2.40980107870985
"V295",0.532625247267032
"V296",-1.30115834467313
"V297",3.32097443433269
"V298",-0.0178766064148723
"V299",-1.72365407405872
"V300",1.36014322931394
"V301",1.72331793953934
"V302",-1.2946519237093
"V303",-1.35489458178977
"V304",-1.59537427377317
"V305",3.62628083100763
"V306",-0.582863588724493
"V307",0.881590930617789
"V308",-2.09646762699963
"V309",3.38939846456716
"V310",5.48918344735175
"V311",-1.81408326126145
"V312",-1.74242425962378
"V313",-2.25321637470388
"V314",1.00774015550788
"V315",-7.45958925366846
"V316",1.31877039068267
"V317",1.27638325694512
"V318",2.42911762161517
"V319",3.04575347735963
"V320",-1.55921867995044
"V321",3.28743819402928
"V322",-0.645760954027531
"V323",-2.23906877494819
"V324",2.73946371915201
"V325",-4.27513607075707
"V326",2.06446541957573
"V327",2.07333613065264
"V328",0.934213537590362
"V329",-1.0450510640064
"V330",1.31016455027412
"V331",0.411244507778583
"V332",0.0667332712487914
"V333",1.14573599732939
"V334",1.5681262363064
"V335",0.562619669832065
"V336",0.272070575278068
"V337",2.458655522852
"V338",2.11746858838792
"V339",0.330372204126102
"V340",-1.04356413736917
"V341",1.0459591743073
"V342",-0.979164410823797
"V343",-1.84931757420485
"V344",0.743971302705095
"V345",8.69481401409944
"V346",5.63557238970411
"V347",-2.1987158304678
"V348",-3.6009720710894
"V349",-4.03343759660623
"V350",-0.416849846079427
"V351",1.78315502365264
"V352",3.11165732865363
"V353",3.66859828155661
"V354",-3.39437346952082
"V355",-0.178241659535225
"V356",1.47351235638796
"V357",3.60316917746116
"V358",-1.65948354855337
"V359",-1.82742628232263
"V360",5.00556316645965
"V361",-3.46534507669391
"V362",0.562603450607902
"V363",0.886209832942146
"V364",-2.6849703870965
"V365",-1.34752089914898
"V366",5.27420857707157
"V367",3.29453230549724
"V368",-3.17954987348744
"V369",-2.58068034683232
"V370",-0.515077516401013
"V371",-1.87629025526028
"V372",-1.57966332820552
"V373",-1.53820408237637
"V374",0.971280212979133
"V375",0.129104994153719
"V376",-3.14749733924678
"V377",0.774338433476462
"V378",2.89732705783484
"V379",-1.18313350222117
"V380",1.1992629071694
"V381",3.66515344056935
"V382",-2.09384535040109
"V383",2.04686167220249
"V384",-0.113086534044098
"V385",-0.289827996379722
"V386",5.50953284813019
"V387",-1.31284541830959
"V388",0.56144610532806
"V389",-2.62981630950563
"V390",3.29677304643529
"V391",-3.97709935716619
"V392",5.52270356562301
"V393",-2.12942143757463
"V394",-1.51109785970637
"V395",-0.790483213415288
"V396",1.18398292729253
"V397",0.771606790104122
"V398",-1.76484152756726
"V399",-1.97474143982594
"V400",-3.929346167394
"V401",3.15521519160534
"V402",2.50020747501497
"V403",1.72760655927353
"V404",3.54290300359681
"V405",2.76517190958643
"V406",-0.99871717230605
"V407",-1.86404985726692
"V408",1.64443031483822
"V409",2.04289552129798
"V410",-2.8060151585833
"V411",2.24737323382923
"V412",-0.780059817449418
"V413",4.86449087156916
"V414",-0.91298770953526
"V415",-4.97810859233781
"V416",-0.310047442834953
"V417",3.12770932420864
"V418",-2.74660377870685
"V419",-0.0997058485715423
"V420",-1.6764993312915
"V421",2.53047677666843
"V422",3.54009963956174
"V423",0.946897421758393
"V424",6.48723271311506
"V425",-0.525276674760287
"V426",1.2968633717147
"V427",-6.19922991057012
"V428",0.140141647757606
"V429",-6.15338665291007
"V430",-1.50998024213211
"V431",0.493206675618482
"V432",0.756698954556162
"V433",0.809835341165291
"V434",-0.207612276887647
"V435",-5.44828896491002
"V436",-1.73402632250568
"V437",5.56077746972697
"V438",-2.08601683829112
"V439",1.13662648467555
"V440",1.22246780791701
"V441",0.277866744837191
"V442",-2.14704003657405
"V443",0.0854671882828721
"V444",2.99251422457907
"V445",0.131360245158886
"V446",-21.1651199830967
"V447",-1.35561641307684
"V448",-0.758185119006626
"V449",0.874226026473597
"V450",2.59154354141996
"V451",-3.79809267622492
"V452",-7.28850500405865
"V453",3.46647694185605
"V454",3.75780891659441
"V455",-0.830420501597545
"V456",-2.12388937796625
"V457",-3.08515552418405
"V458",1.72434941358501
"V459",-0.692334570901622
"V460",1.00333878776651
"V461",2.14945677912343
"V462",4.36235011457112
"V463",1.19954834604675
"V464",-4.35136934795946
"V465",4.63285781582058
"V466",-2.34560330779472
"V467",-0.845320451929379
"V468",1.90408099761112
"V469",0.389878074318796
"V470",4.16676442330012
"V471",-2.06355089501923
"V472",-1.3365470452935
"V473",-0.0388640273291118
"V474",2.28488011166168
"V475",-0.443497248940989
"V476",3.76114789179032
"V477",-3.28724346993817
"V478",-7.27982202458908
"V479",1.60460867160719
"V480",-1.54842415669298
"V481",-4.56728589022371
"V482",-0.562079011990692
"V483",0.969553382085396
"V484",1.96942652781637
"V485",-1.37314204443171
"V486",-2.06236665208952
"V487",0.692776464667336
"V488",-2.06368145724249
"V489",-2.27889004821978
"V490",-3.75769106485814
"V491",-1.33483528112602
"V492",-1.97775731564242
"V493",-7.71610037860979
"V494",8.78276375011646
"V495",-3.4320796446893
"V496",-1.68527206303519
"V497",-4.45382634087097
"V498",3.27629600136623
"V499",0.134875120080762
"V500",-1.10746324791138
"V501",1.50309418880428
"V502",3.9885585848805
"V503",7.07318584856474
"V504",2.41031753296061
"V505",0.723249129287574
"V506",0.873306236814139
"V507",1.27658672308504
"V508",2.39638126319279
"V509",-1.6189326888322
"V510",-0.241686969509738
"V511",3.49691058814135
"V512",-1.62588104552025
